transaction_id,customer_id,card_number,timestamp,merchant_category,merchant_type,merchant,amount,currency,country,city,city_size,card_type,card_present,device,channel,device_fingerprint,ip_address,distance_from_home,high_risk_merchant,transaction_hour,weekend_transaction,velocity_last_hour,is_fraud
TX_a4db2a79,CUST_14917,4847830930986855,2024-10-21 06:21:50.442900+00:00,Retail,physical,Macy's,31682.31,MXN,Mexico,Unknown City,medium,Basic Debit,True,Chip Reader,pos,a5cc42f475de18a6dd3be59f76cf03f4,14.227.20.248,1,False,6,False,"{'num_transactions': 37, 'total_amount': 2051691.819349582, 'unique_merchants': 32, 'unique_countries': 10, 'max_single_amount': 969785.823956275}",True
TX_2c609ef7,CUST_73051,5029540990027709,2024-10-11 11:42:54.728305+00:00,Gas,major,BP,159353.4,NGN,Nigeria,Unknown City,medium,Premium Debit,False,iOS App,mobile,bc475090963b5c891ff323162baf0c75,244.133.136.24,0,False,11,False,"{'num_transactions': 830, 'total_amount': 130855206.07886097, 'unique_merchants': 105, 'unique_countries': 12, 'max_single_amount': 1938860.8484249704}",False
TX_93901688,CUST_98058,4936708345117930,2024-10-20 19:14:24.868047+00:00,Education,supplies,Barnes & Noble,6440.12,MXN,Mexico,Unknown City,medium,Basic Debit,False,Edge,web,e8387ca7376b07f641b7fb1b1b8a6dbb,232.77.9.90,0,False,19,True,"{'num_transactions': 269, 'total_amount': 5251444.662764799, 'unique_merchants': 95, 'unique_countries': 12, 'max_single_amount': 828473.1582864871}",False
TX_9e7da755,CUST_66771,378726638454631,2024-10-03 23:40:13.354019+00:00,Grocery,physical,Publix,1194.95,BRL,Brazil,Unknown City,medium,Basic Debit,False,Safari,web,4e3de45797c687fcec20ff8140506846,211.19.0.241,1,False,23,False,"{'num_transactions': 1555, 'total_amount': 37448425.79751145, 'unique_merchants': 105, 'unique_countries': 12, 'max_single_amount': 1928982.6562287179}",False
TX_a8d5f7e7,CUST_98610,4403400320405381,2024-09-30 20:35:38.923285+00:00,Education,supplies,Barnes & Noble,54510.09,JPY,Japan,Unknown City,medium,Gold Credit,False,Edge,web,e1f0fe78406fdede1f4b8adc2b7e8d36,101.111.201.101,0,False,20,False,"{'num_transactions': 1301, 'total_amount': 91850018.52725036, 'unique_merchants': 105, 'unique_countries': 12, 'max_single_amount': 2592372.3861556174}",False
TX_0accf934,CUST_93248,6701494088253616,2024-10-17 21:43:28.074332+00:00,Entertainment,gaming,Xbox Live,22492.91,JPY,Japan,Unknown City,medium,Premium Debit,False,Firefox,web,03c79d33746d207c79ce3e384cd40b30,66.100.204.31,0,True,21,False,"{'num_transactions': 460, 'total_amount': 39605292.933092676, 'unique_merchants': 102, 'unique_countries': 12, 'max_single_amount': 5232996.39060378}",False
TX_d5d20378,CUST_21777,5975904588101769,2024-10-21 12:39:11.996860+00:00,Retail,physical,Macy's,279.2,CAD,Canada,Unknown City,medium,Basic Debit,False,Chrome,web,1a5bf43df2b87ff6d89091b27ef6170f,92.177.73.154,0,False,12,False,"{'num_transactions': 178, 'total_amount': 2522162.9723584964, 'unique_merchants': 75, 'unique_countries': 12, 'max_single_amount': 960408.8368557602}",False
TX_0bde2b0a,CUST_62570,4365131168097743,2024-10-27 21:42:42.371445+00:00,Entertainment,events,AMC Theaters,219.24,EUR,France,Unknown City,medium,Premium Debit,False,Android App,mobile,ed61da36a946aaf46ccc0eee89aa1ae5,90.26.130.135,0,True,21,True,"{'num_transactions': 105, 'total_amount': 634978.9672723613, 'unique_merchants': 69, 'unique_countries': 10, 'max_single_amount': 156013.66010893928}",False
TX_c1e68a85,CUST_90901,4351478996775198,2024-10-01 12:46:09.382867+00:00,Entertainment,streaming,HBO Max,12917.97,MXN,Mexico,Unknown City,medium,Platinum Credit,False,Safari,web,b74e4c77d4eef5c876adeb89af498702,31.160.35.129,1,True,12,False,"{'num_transactions': 1294, 'total_amount': 40633633.33936164, 'unique_merchants': 105, 'unique_countries': 12, 'max_single_amount': 3681478.9887816072}",False
TX_9f6c31cc,CUST_78427,5668824814487521,2024-10-02 14:28:21.380919+00:00,Education,online,Coursera,5002.32,MXN,Mexico,Unknown City,medium,Basic Debit,False,iOS App,mobile,1d5b23ff0047a4fc70766454f4de8d8f,220.3.243.30,0,False,14,False,"{'num_transactions': 819, 'total_amount': 19264247.69435642, 'unique_merchants': 105, 'unique_countries': 12, 'max_single_amount': 2047364.1354044233}",False
TX_3471bb97,CUST_12795,374441631032764,2024-10-01 03:11:58.571127+00:00,Gas,local,Truck Stop,119473.75,RUB,Russia,Unknown City,medium,Premium Debit,False,Chrome,web,7ec0dbeee45813422897e04ad8424a5e,190.201.42.147,1,False,3,False,"{'num_transactions': 1559, 'total_amount': 47849489.9430475, 'unique_merchants': 105, 'unique_countries': 12, 'max_single_amount': 5724492.835416082}",True
TX_775ebf78,CUST_15135,6311890546465043,2024-10-15 03:41:55.293132+00:00,Restaurant,fast_food,Burger King,21300.93,NGN,Nigeria,Unknown City,medium,Platinum Credit,True,Chip Reader,pos,1f1bc98854eec4169439b4454dae2a2b,155.67.134.220,1,False,3,False,"{'num_transactions': 407, 'total_amount': 6785934.328692708, 'unique_merchants': 98, 'unique_countries': 12, 'max_single_amount': 950264.2140686249}",True
TX_a7b33f02,CUST_38965,6093410274371448,2024-10-28 14:47:33.732307+00:00,Education,online,edX,625.84,CAD,Canada,Unknown City,medium,Gold Credit,False,Chrome,web,e1dad4ec0348daf29464f21691d6596d,223.199.13.54,0,False,14,False,"{'num_transactions': 118, 'total_amount': 909809.1253154133, 'unique_merchants': 72, 'unique_countries': 11, 'max_single_amount': 235000.50610785134}",False
TX_6cc6b13e,CUST_69745,6050901203161430,2024-10-08 07:42:46.348245+00:00,Travel,booking,Hotels.com,1171.39,EUR,France,Unknown City,medium,Gold Credit,False,Chrome,web,a8becac3b24c188a440a546ff4347c74,127.189.15.92,0,True,7,False,"{'num_transactions': 449, 'total_amount': 12737103.307059793, 'unique_merchants': 95, 'unique_countries': 12, 'max_single_amount': 1020113.5108372329}",False
TX_0aaa0ce9,CUST_65866,6825744669166301,2024-10-24 11:50:31.849647+00:00,Retail,online,Newegg,394.27,GBP,UK,Unknown City,medium,Basic Debit,False,Safari,web,5cc831bad205defc296957be73bd8b7c,171.80.137.228,0,False,11,False,"{'num_transactions': 91, 'total_amount': 3523316.7466024454, 'unique_merchants': 55, 'unique_countries': 10, 'max_single_amount': 1196076.8520905664}",False
TX_8c69fe35,CUST_56462,6885378782805920,2024-10-12 06:02:02.101861+00:00,Restaurant,casual,Applebee's,7592.64,RUB,Russia,Unknown City,medium,Basic Debit,False,Android App,mobile,2bbc19c67c100db9d4f54a4a747e5945,152.228.88.10,0,False,6,True,"{'num_transactions': 441, 'total_amount': 14748285.551049994, 'unique_merchants': 101, 'unique_countries': 12, 'max_single_amount': 1018417.432581513}",False
TX_79c936ad,CUST_38715,6785805251831194,2024-10-17 18:15:15.377299+00:00,Entertainment,gaming,Steam,150.53,USD,USA,San Jose,medium,Basic Credit,False,iOS App,mobile,40070f55856db6127da5c189a5d42699,55.13.104.38,0,True,18,False,"{'num_transactions': 337, 'total_amount': 14043287.99341473, 'unique_merchants': 100, 'unique_countries': 12, 'max_single_amount': 2225934.9536984}",False
TX_7b0128dd,CUST_31119,377526925779000,2024-10-04 01:43:53.307836+00:00,Healthcare,medical,Urgent Care,708096.76,NGN,Nigeria,Unknown City,medium,Gold Credit,False,iOS App,mobile,1e63d9f79db6e4d6934a1fdcbe60cdb3,148.19.235.47,1,False,1,False,"{'num_transactions': 474, 'total_amount': 25705655.37164967, 'unique_merchants': 101, 'unique_countries': 12, 'max_single_amount': 898660.9658929843}",True
TX_e4408d81,CUST_28763,4464631190482235,2024-10-23 11:26:48.789974+00:00,Gas,major,Exxon,373.16,GBP,UK,Unknown City,medium,Gold Credit,False,Firefox,web,49bdcd1ee4f407279ed0246d2151ac22,251.128.51.232,0,False,11,False,"{'num_transactions': 252, 'total_amount': 2903053.0242273733, 'unique_merchants': 88, 'unique_countries': 12, 'max_single_amount': 372225.3870221517}",False
TX_f8ed0b28,CUST_25843,371121781940866,2024-10-18 20:13:48.031212+00:00,Gas,local,Local Gas Station,801.5,EUR,France,Unknown City,medium,Basic Credit,True,NFC Payment,pos,94a5adff99db3d3c41c77cc89fbf4654,214.102.15.53,1,False,20,False,"{'num_transactions': 114, 'total_amount': 5373551.080244646, 'unique_merchants': 69, 'unique_countries': 12, 'max_single_amount': 835607.0210082125}",True
TX_0cc51b40,CUST_50806,375561240207793,2024-10-21 09:02:14.850011+00:00,Education,supplies,Barnes & Noble,392.07,AUD,Australia,Unknown City,medium,Basic Credit,False,Android App,mobile,c8ba60de94878ebbfc2fdcc29ab8d8f7,207.134.116.234,0,False,9,False,"{'num_transactions': 423, 'total_amount': 10554078.041028524, 'unique_merchants': 102, 'unique_countries': 12, 'max_single_amount': 5775178.525506278}",False
TX_44cb78c2,CUST_52606,5518768465213417,2024-10-14 12:37:30.895084+00:00,Restaurant,fast_food,Burger King,36.42,EUR,Germany,Unknown City,medium,Basic Credit,False,Safari,web,1c82c022e4d5f7a2758c114317f1859e,37.231.67.80,0,False,12,False,"{'num_transactions': 194, 'total_amount': 4234796.934116493, 'unique_merchants': 83, 'unique_countries': 12, 'max_single_amount': 796524.0957097617}",False
TX_e2c812b1,CUST_41663,378643371551251,2024-10-16 16:44:42.488551+00:00,Retail,online,AliExpress,580.56,CAD,Canada,Unknown City,medium,Premium Debit,False,Android App,mobile,831e27d7617e6a7459ef390866a6e402,91.81.12.211,0,False,16,False,"{'num_transactions': 765, 'total_amount': 18198479.91842941, 'unique_merchants': 104, 'unique_countries': 12, 'max_single_amount': 2230135.4833180313}",False
TX_7adf10ee,CUST_84246,5160262200222256,2024-10-30 18:11:42.760594+00:00,Grocery,online,FreshDirect,798.76,USD,USA,Los Angeles,large,Platinum Credit,False,Edge,web,0b4cf9eba3b022fe5bc956786fcec2f5,168.56.169.135,0,False,18,False,"{'num_transactions': 5, 'total_amount': 3656.447774723668, 'unique_merchants': 5, 'unique_countries': 2, 'max_single_amount': 809.93}",False
TX_f5fdd8cb,CUST_56123,375178453381569,2024-10-18 00:11:22.936393+00:00,Gas,local,Local Gas Station,1184.29,SGD,Singapore,Unknown City,medium,Platinum Credit,False,Safari,web,cd5fdd7d6543e732127017281f4238e8,181.58.169.219,0,False,0,False,"{'num_transactions': 576, 'total_amount': 18642465.99258245, 'unique_merchants': 104, 'unique_countries': 12, 'max_single_amount': 3096569.5131106763}",False
TX_b48cfb62,CUST_84007,5372724162382844,2024-10-06 12:46:29.067102+00:00,Travel,transport,Hertz,1467.8,AUD,Australia,Unknown City,medium,Platinum Credit,False,iOS App,mobile,96bb3e7eec58383db833dec7561cee8b,197.81.105.189,0,True,12,True,"{'num_transactions': 21, 'total_amount': 1635570.5952377168, 'unique_merchants': 18, 'unique_countries': 7, 'max_single_amount': 865089.581009486}",False
TX_487d86ce,CUST_51092,5011705051814879,2024-10-14 01:56:48.688662+00:00,Gas,major,BP,55.26,MXN,Mexico,Unknown City,medium,Premium Debit,True,Magnetic Stripe,pos,cb1da286bfac1d4f85ddc83a8a5b64f3,165.64.172.82,1,False,1,False,"{'num_transactions': 159, 'total_amount': 8646250.137047067, 'unique_merchants': 81, 'unique_countries': 11, 'max_single_amount': 701449.7697699314}",True
TX_9460e357,CUST_68823,5470634812740658,2024-09-30 11:32:30.440560+00:00,Travel,transport,Careem,43790.84,NGN,Nigeria,Unknown City,medium,Basic Credit,False,Chrome,web,54c8ef92c9fdd6c5eb19128cf7f42304,29.67.244.192,0,True,11,False,"{'num_transactions': 962, 'total_amount': 132123118.24314533, 'unique_merchants': 105, 'unique_countries': 12, 'max_single_amount': 2697798.650063644}",False
TX_55c08ab1,CUST_96367,5925601282946421,2024-10-15 06:16:22.878914+00:00,Retail,online,eBay,1656.99,BRL,Brazil,Unknown City,medium,Basic Debit,False,Edge,web,fc6b0ccc7d13f40bd063ba361a385095,198.142.23.189,0,False,6,False,"{'num_transactions': 582, 'total_amount': 14213563.296254534, 'unique_merchants': 105, 'unique_countries': 12, 'max_single_amount': 1640306.0779105898}",False
TX_252721b1,CUST_45488,5195799745849977,2024-09-30 18:44:45.244523+00:00,Travel,hotels,Sheraton,474.47,EUR,Germany,Unknown City,medium,Basic Credit,False,iOS App,mobile,d7a17c2189fcba4ac2e8f241ee82b0f7,72.134.59.242,0,True,18,False,"{'num_transactions': 1530, 'total_amount': 47989584.45040039, 'unique_merchants': 105, 'unique_countries': 12, 'max_single_amount': 3322835.429984243}",False
TX_51816fde,CUST_13069,6275025684517792,2024-10-18 22:02:45.425706+00:00,Retail,online,AliExpress,1765.61,EUR,Germany,Unknown City,medium,Platinum Credit,False,Safari,web,ca7014f2e7c2883d99346802c888bf91,18.152.158.0,0,False,22,False,"{'num_transactions': 261, 'total_amount': 7226397.505218198, 'unique_merchants': 90, 'unique_countries': 12, 'max_single_amount': 835346.0112639434}",False
TX_5f16bb2f,CUST_59292,370413635487595,2024-10-18 07:32:44.610676+00:00,Retail,physical,Costco,574.85,AUD,Australia,Unknown City,medium,Basic Debit,False,Firefox,web,cdb5790cfe4d21379e8ef034f09943ed,61.183.132.141,0,False,7,False,"{'num_transactions': 506, 'total_amount': 10574981.930076206, 'unique_merchants': 103, 'unique_countries': 12, 'max_single_amount': 2058830.8064158037}",False
TX_faf7a5d4,CUST_58716,6162842975856416,2024-10-03 06:59:53.256229+00:00,Entertainment,streaming,Netflix,53912.45,NGN,Nigeria,Unknown City,medium,Gold Credit,False,Firefox,web,9d19ac9ff44d933df82076aaae4fe014,181.12.117.201,1,True,6,False,"{'num_transactions': 39, 'total_amount': 1002655.7844455531, 'unique_merchants': 26, 'unique_countries': 8, 'max_single_amount': 296086.7519392652}",False
TX_b12468e6,CUST_82817,379309720879012,2024-10-05 18:21:11.325263+00:00,Gas,major,Texaco,178.83,AUD,Australia,Unknown City,medium,Basic Debit,False,iOS App,mobile,eb4a54118936b40d0fdfc77ba8332d41,174.141.55.52,0,False,18,True,"{'num_transactions': 2451, 'total_amount': 66165413.161586404, 'unique_merchants': 105, 'unique_countries': 12, 'max_single_amount': 4976809.068580084}",False
TX_0e853ae2,CUST_65105,6128843413516508,2024-10-06 15:58:16.112137+00:00,Education,online,edX,10002.18,MXN,Mexico,Unknown City,medium,Gold Credit,False,Edge,web,344df6469c62379ab60df1d31f52982f,15.188.185.67,0,False,15,True,"{'num_transactions': 184, 'total_amount': 8832144.228610663, 'unique_merchants': 80, 'unique_countries': 10, 'max_single_amount': 1978114.0011170558}",False
TX_ff57145b,CUST_78080,5436998136108717,2024-10-14 03:58:40.645006+00:00,Restaurant,premium,Nobu,479.6,GBP,UK,Unknown City,medium,Platinum Credit,False,Firefox,web,f950b9d6987b0e146e8e26aa2025f066,111.57.146.169,0,False,3,False,"{'num_transactions': 447, 'total_amount': 14614054.716092916, 'unique_merchants': 102, 'unique_countries': 12, 'max_single_amount': 998806.6099064479}",False
TX_69f9c11c,CUST_86452,4829868356986183,2024-10-26 18:06:45.031131+00:00,Restaurant,fast_food,KFC,66.31,AUD,Australia,Unknown City,medium,Gold Credit,False,Safari,web,e7cca7e9e48ec2d47799d018547f949d,137.124.29.156,0,False,18,True,"{'num_transactions': 52, 'total_amount': 2277842.1721237516, 'unique_merchants': 40, 'unique_countries': 9, 'max_single_amount': 986161.5428321365}",False
TX_f26f3cca,CUST_87443,377373634330936,2024-10-07 17:45:29.551791+00:00,Healthcare,pharmacy,DuaneReade,166059.1,JPY,Japan,Unknown City,medium,Platinum Credit,False,Android App,mobile,587587b35f146b2fc25ac402123a61c4,174.169.65.152,1,False,17,False,"{'num_transactions': 717, 'total_amount': 30247085.976711463, 'unique_merchants': 105, 'unique_countries': 12, 'max_single_amount': 1352891.304135409}",False
TX_3febf90d,CUST_21652,4860902319979363,2024-10-02 13:52:15.801176+00:00,Restaurant,fast_food,KFC,41423.66,NGN,Nigeria,Unknown City,medium,Basic Credit,False,Android App,mobile,8cf65b180b2e876e93c4441dcd2443b3,251.135.65.140,0,False,13,False,"{'num_transactions': 1152, 'total_amount': 108266308.68277644, 'unique_merchants': 105, 'unique_countries': 12, 'max_single_amount': 2250745.8663926073}",False
TX_d7d977ab,CUST_33995,4244500140152247,2024-10-25 03:04:00.967229+00:00,Restaurant,casual,TGI Fridays,429.88,CAD,Canada,Unknown City,medium,Platinum Credit,False,Firefox,web,7551493a92df702053dc220f1b3a5fdc,65.38.122.157,1,False,3,False,"{'num_transactions': 103, 'total_amount': 2388904.350733574, 'unique_merchants': 61, 'unique_countries': 7, 'max_single_amount': 483725.9608687356}",True
TX_bdfa2796,CUST_21096,4852366605721113,2024-10-30 21:37:45.214781+00:00,Education,supplies,Chegg,666.58,AUD,Australia,Unknown City,medium,Gold Credit,False,Safari,web,d338c767e322634d4d3e1306c0b22fee,129.116.236.41,0,False,21,False,"{'num_transactions': 6, 'total_amount': 5293.023271762794, 'unique_merchants': 6, 'unique_countries': 2, 'max_single_amount': 2234.009499471217}",False
TX_7a85d2a5,CUST_19490,5301581964330264,2024-10-23 09:11:38.967418+00:00,Healthcare,pharmacy,DuaneReade,50672.05,JPY,Japan,Unknown City,medium,Premium Debit,False,Safari,web,617906812923552e0c7cfd2ee166c371,89.251.129.133,0,False,9,False,"{'num_transactions': 175, 'total_amount': 8570940.953901932, 'unique_merchants': 75, 'unique_countries': 11, 'max_single_amount': 301987.2177428004}",False
TX_2875dd7a,CUST_63410,6843139997646645,2024-10-29 10:06:07.769657+00:00,Grocery,physical,Trader Joe's,73073.97,NGN,Nigeria,Unknown City,medium,Basic Debit,False,iOS App,mobile,9f660f9239057a16341f4cb779d208d5,240.160.241.203,0,False,10,False,"{'num_transactions': 100, 'total_amount': 10207126.49206548, 'unique_merchants': 63, 'unique_countries': 11, 'max_single_amount': 1250702.5486544354}",False
TX_d80d2686,CUST_60808,6706054768994809,2024-10-17 23:52:53.689462+00:00,Travel,airlines,JetBlue,33156.35,BRL,Brazil,Unknown City,medium,Platinum Credit,False,Android App,mobile,8df1e68304ff56260d9d26e60dcf4e4a,133.157.59.32,1,True,23,False,"{'num_transactions': 446, 'total_amount': 13376082.11690049, 'unique_merchants': 101, 'unique_countries': 12, 'max_single_amount': 1532842.7436411742}",True
TX_cf4c1b0c,CUST_90986,5777082686842442,2024-10-22 23:41:45.667471+00:00,Grocery,online,FreshDirect,245.98,EUR,France,Unknown City,medium,Basic Credit,False,Safari,web,58ae8e32df44d4ee3ef9d7569e8a4f29,64.202.25.44,1,False,23,False,"{'num_transactions': 201, 'total_amount': 8139118.337347857, 'unique_merchants': 81, 'unique_countries': 12, 'max_single_amount': 3901215.6776229073}",False
TX_89e59ae1,CUST_37879,374087010754625,2024-10-28 05:58:46.987190+00:00,Travel,booking,Airbnb,89.45,RUB,Russia,Unknown City,medium,Basic Credit,False,Android App,mobile,cba0c232038d66a54360a565d9f7d9ea,126.120.91.147,1,True,5,False,"{'num_transactions': 102, 'total_amount': 13870196.36120226, 'unique_merchants': 61, 'unique_countries': 11, 'max_single_amount': 892282.6098811307}",True
TX_fbb61ede,CUST_87928,6879259702187052,2024-10-17 09:14:17.488726+00:00,Gas,major,Chevron,1103.07,AUD,Australia,Unknown City,medium,Platinum Credit,False,Firefox,web,0da5b24a2a9dcf0a3d4170d5c841eff0,98.190.113.30,0,False,9,False,"{'num_transactions': 1250, 'total_amount': 220078945.80373126, 'unique_merchants': 105, 'unique_countries': 12, 'max_single_amount': 2456987.4068094264}",False
TX_c5e91375,CUST_87847,6175769545596542,2024-10-25 21:40:13.945356+00:00,Gas,major,Mobil,115373.59,JPY,Japan,Unknown City,medium,Platinum Credit,False,Safari,web,948406b9589d17a07d5f58a51d15edc4,215.59.26.76,0,False,21,False,"{'num_transactions': 272, 'total_amount': 26648669.530233886, 'unique_merchants': 96, 'unique_countries': 12, 'max_single_amount': 935861.7937952557}",False
TX_6e840014,CUST_78817,6216364864562753,2024-10-24 19:48:45.386701+00:00,Education,supplies,University Bookstore,96556.81,JPY,Japan,Unknown City,medium,Platinum Credit,False,Safari,web,941817f496452f9f06e436bb44ba3120,150.0.146.250,0,False,19,False,"{'num_transactions': 369, 'total_amount': 48612250.1309405, 'unique_merchants': 101, 'unique_countries': 12, 'max_single_amount': 1764063.3126086667}",False
TX_39bb17b0,CUST_85321,4306997650248404,2024-10-04 12:37:13.085130+00:00,Restaurant,fast_food,Burger King,58.15,CAD,Canada,Unknown City,medium,Basic Credit,False,Chrome,web,5d9ed111b6247a6c72a5d2f4d340bd16,135.203.102.118,0,False,12,False,"{'num_transactions': 37, 'total_amount': 56673.40267572095, 'unique_merchants': 31, 'unique_countries': 7, 'max_single_amount': 18920.760415155808}",False
TX_3630f4d2,CUST_32679,6518837653580362,2024-10-02 16:37:20.842999+00:00,Entertainment,streaming,Apple Music,490.69,EUR,Germany,Unknown City,medium,Gold Credit,False,Android App,mobile,82e1bbcb8a3d22ae3ed021497a41cb15,73.48.211.221,1,True,16,False,"{'num_transactions': 927, 'total_amount': 157372069.3001832, 'unique_merchants': 105, 'unique_countries': 12, 'max_single_amount': 1706506.8768327064}",False
TX_71c1a90a,CUST_98867,4009069904596762,2024-10-11 15:14:19.548533+00:00,Education,supplies,University Bookstore,2287.39,AUD,Australia,Unknown City,medium,Platinum Credit,False,Android App,mobile,0104db16f45a99abc51839635f23dff5,181.230.43.143,0,False,15,False,"{'num_transactions': 121, 'total_amount': 3430743.8462256496, 'unique_merchants': 73, 'unique_countries': 12, 'max_single_amount': 737512.4204176243}",False
TX_3a67bfe5,CUST_86116,370863738525743,2024-10-20 11:04:13.651593+00:00,Travel,booking,Booking.com,597250.72,NGN,Nigeria,Unknown City,medium,Basic Credit,False,Safari,web,d5e9d92dd7e0deccced6dd1d78ee5c3d,14.46.0.111,0,True,11,True,"{'num_transactions': 644, 'total_amount': 62106992.942697495, 'unique_merchants': 105, 'unique_countries': 12, 'max_single_amount': 1475660.4184348462}",False
TX_0c850503,CUST_80984,378015663603274,2024-10-13 16:42:10.450604+00:00,Restaurant,fast_food,KFC,435.07,GBP,UK,Unknown City,medium,Gold Credit,False,Safari,web,5dcd16a442094c0caadad668f7ebcbf3,34.228.188.33,0,False,16,True,"{'num_transactions': 329, 'total_amount': 8575001.0449115, 'unique_merchants': 93, 'unique_countries': 12, 'max_single_amount': 1609650.8171185746}",False
TX_49dc8f59,CUST_48045,5363941198123130,2024-09-30 23:57:32.671851+00:00,Grocery,online,Instacart,7674.21,BRL,Brazil,Unknown City,medium,Platinum Credit,False,Edge,web,1a48ed4c690bc0b638c80dc07aa3d7ab,72.161.16.32,0,False,23,False,"{'num_transactions': 8, 'total_amount': 77864.03879799864, 'unique_merchants': 8, 'unique_countries': 2, 'max_single_amount': 26402.89597215191}",False
TX_564a2c0a,CUST_91255,6512919841723264,2024-10-01 14:32:43.320253+00:00,Restaurant,premium,Nobu,236.94,SGD,Singapore,Unknown City,medium,Basic Debit,False,Firefox,web,c1d9a23a45edf6467d61134a156ee206,240.86.142.226,0,False,14,False,"{'num_transactions': 2683, 'total_amount': 123877619.11127071, 'unique_merchants': 105, 'unique_countries': 12, 'max_single_amount': 1899442.0241415086}",False
TX_ab8a5bad,CUST_97700,373868951194660,2024-10-03 03:35:28.501826+00:00,Travel,transport,Lyft,319.99,CAD,Canada,Unknown City,medium,Basic Credit,False,Edge,web,9fd1d8f2b2f2a679153d3cb54aacec83,70.73.126.227,0,True,3,False,"{'num_transactions': 757, 'total_amount': 22670086.600461908, 'unique_merchants': 105, 'unique_countries': 12, 'max_single_amount': 3258526.3030617046}",True
TX_ddec1623,CUST_32390,4709924729161841,2024-10-24 21:00:41.622419+00:00,Retail,online,Amazon,145057.09,JPY,Japan,Unknown City,medium,Platinum Credit,False,Safari,web,74c13e20489122e25ebbe80c52f6872e,189.71.130.205,1,False,21,False,"{'num_transactions': 92, 'total_amount': 4408729.913427503, 'unique_merchants': 55, 'unique_countries': 9, 'max_single_amount': 884447.4509407793}",False
TX_4994f16d,CUST_86243,5469586507103993,2024-10-15 05:57:02.867908+00:00,Gas,local,Highway Gas Stop,570.19,AUD,Australia,Unknown City,medium,Basic Debit,False,Firefox,web,1a7e9894c0b5921f0338c2f39acca5f0,225.171.173.51,1,False,5,False,"{'num_transactions': 410, 'total_amount': 8458109.903238215, 'unique_merchants': 100, 'unique_countries': 12, 'max_single_amount': 1394915.3214088818}",False
TX_d5024bd9,CUST_27508,6522917358442458,2024-10-01 11:08:24.366489+00:00,Education,online,Udemy,40918.0,RUB,Russia,Unknown City,medium,Gold Credit,False,Android App,mobile,d0c3fc1ea7d24eb20888200f9f889ff8,121.167.172.98,0,False,11,False,"{'num_transactions': 639, 'total_amount': 37245301.64114892, 'unique_merchants': 104, 'unique_countries': 12, 'max_single_amount': 3167874.540220913}",False
TX_6bd758a0,CUST_84442,371976084769837,2024-10-03 23:17:05.508116+00:00,Entertainment,streaming,Apple Music,8.2,BRL,Brazil,Unknown City,medium,Basic Credit,False,Firefox,web,1581d02fc2d6db5a0f2929d56806a095,7.184.152.205,1,True,23,False,"{'num_transactions': 740, 'total_amount': 77365492.17108785, 'unique_merchants': 105, 'unique_countries': 12, 'max_single_amount': 1776001.7622797315}",True
TX_f9a02ab9,CUST_21894,4155938232723375,2024-10-10 20:29:02.877970+00:00,Retail,online,eBay,600.1,CAD,Canada,Unknown City,medium,Basic Debit,False,Firefox,web,a21b5f4c366a26816caffaf31025a9b2,210.6.103.100,0,False,20,False,"{'num_transactions': 495, 'total_amount': 11634578.441399692, 'unique_merchants': 105, 'unique_countries': 12, 'max_single_amount': 2391786.623802899}",False
TX_2188d3c7,CUST_41709,6501547380182411,2024-10-10 07:00:15.805698+00:00,Travel,booking,Expedia,54875.04,MXN,Mexico,Unknown City,medium,Premium Debit,False,iOS App,mobile,eed54031e4b802a5f85a1d5a7e99d052,95.184.101.232,0,True,7,False,"{'num_transactions': 1131, 'total_amount': 55161336.90248366, 'unique_merchants': 105, 'unique_countries': 12, 'max_single_amount': 5811968.805576659}",False
TX_de4e3630,CUST_13029,370521663894480,2024-09-30 22:50:16.229536+00:00,Healthcare,medical,Lab Corp,431.07,USD,USA,Philadelphia,medium,Premium Debit,False,Firefox,web,4492e8b22cc80b51fa198271791a5f15,164.219.221.79,0,False,22,False,"{'num_transactions': 485, 'total_amount': 9770485.663311334, 'unique_merchants': 102, 'unique_countries': 12, 'max_single_amount': 991791.816549016}",False
TX_f4f1c62b,CUST_74066,6436268943386015,2024-10-14 16:43:31.448592+00:00,Gas,local,Highway Gas Stop,427.0,EUR,France,Unknown City,medium,Gold Credit,False,Chrome,web,98067a5cabd18813561c1c3354d36238,155.207.216.148,0,False,16,False,"{'num_transactions': 754, 'total_amount': 34235979.43363605, 'unique_merchants': 105, 'unique_countries': 12, 'max_single_amount': 5649563.70673522}",False
TX_ba409f66,CUST_19650,6734464003465778,2024-10-24 07:08:11.959848+00:00,Gas,local,Highway Gas Stop,317.06,GBP,UK,Unknown City,medium,Basic Debit,False,Android App,mobile,eee3aa4becdcc84c89012afc20893303,167.100.168.100,0,False,7,False,"{'num_transactions': 29, 'total_amount': 142995.41746192434, 'unique_merchants': 23, 'unique_countries': 5, 'max_single_amount': 68264.06994256856}",False
TX_3289f2b7,CUST_33715,5605022522327370,2024-10-11 06:49:23.322074+00:00,Education,supplies,Chegg,11935.72,BRL,Brazil,Unknown City,medium,Gold Credit,False,Safari,web,db18ef8992e9e6e2a3466ff27b056c63,133.46.182.33,1,False,6,False,"{'num_transactions': 414, 'total_amount': 10712960.468255032, 'unique_merchants': 99, 'unique_countries': 11, 'max_single_amount': 1725150.206000955}",True
